Tweet_ID,tweet,type
ID_0AYMA5GF,"And the Jesus character said 'suffer the little children to come unto me"". As revealed in the RC when the little children went unto Pell to report being raped by priests he berated them as evil liars and enabled further sexual abuse of children by priests  ",sexual_violence
ID_0B07EJ8B,"I sobbed in my YA Lit’s prof’s office for over an hour, she was the first person I ever told I was raped. I will always remember is she told me, “He committed an heinous crime against you and he violated your body and all I can hope is he dies young.” Damn.",sexual_violence
ID_0B0X1WSH,"He raped me after that, i was 8 years old i dont know nothing, the next day i went to school and i follow my friend ask help from my friend to send me at my grandma house, but my dad keep on looking for me. He take me at my grandma house",sexual_violence
ID_0B15SIJZ,"This is the same man who confessed to rape on audio. The same man who, when interviewing logic for the first time, the first thing he asked was who raped his sister. Something tells me he doesn’t give a shit about women, or people regardless.",sexual_violence
ID_0B1YBR3I,"Wife shoots in the air to warn her abusive husband who rapes and beats her, 2 stay away. 25 yrs to life. She feared 4 her life. State says wreckless endangerment and attempted murder. Unarmed blk guy gets killed , your honor I feared 4 my life! Why? He was running away from me..",Physical_violence
ID_0B279ZY3,ahh lighting players.. None are cute to me 😆 but my husband John Tavares beats everyone in my book hahaa 😍,Physical_violence
ID_0B4FWFHB,My mother beat me because she loved me  My friend beat me because he loves me  My husband beats me because he loves me  Apparently the first statement makes sense because they are your parents and they gave birth to you,Physical_violence
ID_0B6UYC2Q,I took got groped and raped by him...😭😭 he told me he loved me,sexual_violence
ID_0B8EU9BK,Funny I just read a post from a women he drugged and raped. Doesn’t sound very peaceful to me 🙄,sexual_violence
ID_0BDAL3AW,I mean yeah you’d have to be pretty dumb not to understand consent but maybe he jus meant in the context of a relationship cause they had been dating on and off for over 2 years but either way is still don’t think he raped her and the courts and her own friends agree with me,sexual_violence
ID_0BFNU714,...nothing about it. I had harbored resentment toward my mom for doing nothing about it. The neighbor who raped me literally cat called me every time he saw me and I was pre adolescent. Nothing was done.  My moms friend is an avid supporter of one Donald John Trump and family.,sexual_violence
ID_0BGWH6BU,Her title doesn’t mean she can’t be raped by him tho. There are plenty reports of husbands raping their wives.  Far as we know she had 1 rule: “don’t cum in me”. He lost her consent when he came in her &amp; prevented her from stopping him by holding her down to “take it”. Not rape?,sexual_violence
ID_0BHNJ62W,My Wife Beats Me On Slight Provocation – Husband Tells Court: A 55- year-old…  ,Physical_violence
ID_0BJHDRBC,"You would never be able to pay me enough to keep quiet if this guy had raped my daughter. He needs to be in jail, not in the White House.",sexual_violence
ID_0BKA00K8,"""I don't think he raped me. I don't want to use that word but he made me feel horrible."" :(((",sexual_violence
ID_0BN1HFSH,"Just found out my friend has been dating my rapist.. I didn’t literally say he raped me but I hinted and she caught on. Whether she 100% knows he raped me or not, she knew me and the guy talked. Am i being dramatic for feeling some type of way?? - HU",sexual_violence
ID_0BNK8VQ6,"My first thought was: so if I am raped, and someone says ""it's not your fault"" then they are wrong? If my husband beats me, I'm wrong to think, ""it's not my fault""? If I am shot when a boy brings weapons to school, that's my fault? Sorry, I can't buy that. It is victim-blaming.",Physical_violence
ID_0BP4K0U0,"Roman Polanski directing The Pianist was amazing and makes me hopeful that people will forget that he DRUGGED AND RAPED A 13 YEAR OLD GIRL AND FLED THE COUNTRY, and disagree and still work and live together",sexual_violence
ID_0BTQ0PFE,"Bringing this to the social media before taking it to a judge is not the best way but if he raped you, then he's wrong and has no right to do such but believe me this is just not it.",sexual_violence
ID_0BVKD9LB,DGossip247: Naija News and Entertainment | Funso's Blog: My husband beats me and locks me outside...  ,Physical_violence
ID_0BVSG5VD,The tracking thing isn't weird. It's quite normal actually. A lot of people get very paranoid about that stuff including me. I have very bad trust issues so I get it. You have no proof he was on her btw. The way she said no and giggled no way in fuck did she get raped,sexual_violence
ID_0BW40ASA,"I can see that. I'm not sure why, but Christians aren't bugging me to ""find Jesus"" anymore when they 1st hear my story. Some Trumpsters still use my story to bolster some weird-ass theories of theirs about Trump saving trafficking victims. (Meanwhile, he raped at least one!)",sexual_violence
ID_0BXDKDJ8,I have women in my DM telling me that he raped them too.,sexual_violence
ID_0BZDYW8W,Nope. They're quite ordinary. My rapists was a middle school teacher. He raped me on a Sunday morning. He probably went back to school Monday like nothing happened.,sexual_violence
ID_0C0ULQKL,"respect for women, he BRAGGED to me about the time that recorded a girl giving him a blowjob without her consent, and then snapchatted it to everyone they went to school with, again, without her consent. He told me that I lost my virginity when I was raped by a man and not when",sexual_violence
ID_0C0VH725,"&lt;cancer that had been eating her alive, my dad had been touching me and so much more. Once she was gone, I had no reason to stay. As long as I was there, he left her alone, and that was fine with me. For nine years I was raped and abused and shared with his&gt;",sexual_violence
ID_0C1SGO87,👏 👏 he raped me of my precious vote 🗳,sexual_violence
ID_0C26K9H6,"Ok, so let me try to grasp this, he asked her if she ""likes older men"" and that makes her a ""survivor"" - Tara Reade reported being raped by Joe Biden and we just gaslight the story? Nice, good luck and good night Democracy",sexual_violence
ID_0C374A9P,"Even if we say “He raped and beat me 20 times. I had no choice. I had to kill him” the court says “I am sorry for what you went through, but that doesn’t justify killing someone”",sexual_violence
ID_0C5356KC,"A male friend of mine told me he was raped by a colleague after she(the alleged rapist) sent me unconscious photos of him.  Her explanation: she wanted to know how he was like sexually, but he used to refuse because she was married.",sexual_violence
ID_0C5YL9K0,idc i wasnt boutta sit there and not tell nobody that this one guy was showing off to me the people he raped,sexual_violence
ID_0C60IY1V,When the bf played in my face &amp; I played back so bad it was ridiculous he raped me as revenge then out of nowhere decided to rob a bank ( he did NOT need to do this) went to jail like a motherfker &amp; ruined his life . 😘 my ancestors :  ,sexual_violence
ID_0C7EVRLT,"ME nor my kids NEED to be stalked abused by this man bc he put his thing in me.  get over it dude. YOU are nOT wanted and YOU shouldn't have raped me, stalked me, or lied to me.  NO means NO.",sexual_violence
ID_0C7MO7HZ,girl explain to me why mattia is speaking on a new born baby calling him a fat ass then calling nicki a bitch when he literally raped a girl and got her pregnant  ,sexual_violence
ID_0C7O63BT,"Women has now imbibed in lying just to get to men for the wrong they did. ""He broke up with me and so I will punish him for that""; then the next thing is for her to lie that he raped her. Left to me, rape cases should be investigated medically and lawfully to save lives as Izu's.",sexual_violence
ID_0C89HNR9,I guess it was edited like the tapes the press showed they cut him off when he said brothers stick with me we will make millions not exact words but same meaning yet the girl he raped deals the pain that will likely never leave her mind. Kamala I thought all women believeable,sexual_violence
ID_0CAW1P8W,Become a cop King James. See their perspective and what they know about who they are dealing with and then tell me how you   he getting a gun?He has a knife we know?  He has raped and is threatening the person who called us. And you want to see your family.,sexual_violence
ID_0CF1WU57,"if this one no work  Na ""he raped me"" we go hear next.",sexual_violence
ID_0CF605CY,"Are you stoopid it stupid, let me shut you down in the doc one of the guys said he was raped by Michael in the train tracks in the late 80s when he was a kid the train tracks weren’t built till the mid 90s allow it how you gonna get the decade wrong he wouldve been grown by then",sexual_violence
ID_0CFA2VJM,"being there, just really fucking says a lot. and after a fucking year of accusing tracy and being like “yes he roofied me, he raped me” you’re now saying he’s a suspect. bruh accusing someone of rape is a big thing. “he’ll be arrested within a week” right homegirl,i think u meant",sexual_violence
